W0111	DPES	IEICE Electronics Expr	剪枝、条件执行与编译	1	无全文不可继承
W0118	DeepPoly	POPL / Proceedings of 	剪枝、条件执行与编译	0	完整抽象域传播/数值安全体系；可使实际生产取消而非仅多证明门的消费者组织
W0125	MADDNESS	ICML 2021	剪枝、条件执行与编译	0	原完整训练/更多目标层与同预算恢复；FC2 残差目标+真实 T10 query 并集代价的森林训练
W0132	DejaVu	ICML 2023	剪枝、条件执行与编译	0	完整上下文预测器与稀疏 kernel；真实 FC2/动态 BN2/shortcut 与固定 hidden50 同预算
W0139	Echo	ISCA 2020	剪枝、条件执行与编译	0	完整代价模型/图变换；细粒度失败队列与实际位宽/端口/重算排程
W0146	BDI	PACT 2012	剪枝、条件执行与编译	0	完整 BDI 编解码/目录与溢出收费；同物理字宽和 7bank/P4 消费者时序
W0153	BISMO	FPL 2018	剪枝、条件执行与编译	0	完整位串行核和供数/格式；真实有限 SRAM 源 Gram 与融合输出统计强比较
W0160	Davis–Arel conditional low rank	arXiv 2013	剪枝、条件执行与编译	0	原完整预测训练与执行开销；有损低秩模型与无损预测两种任务分开；同挂点 rank2/3 拟合属于另一控制
W0169	SOFTS	NeurIPS 2024	剪枝、条件执行与编译	0	原完整 STAR 与任务训练；本地同预算普通共享结构、真实生产取消和强一次许可比较
W0177	Efficient synaptic-delay implementation	arXiv 2025	SNN、神经元与事件光流	1	共享延迟队列出口的「权有用」零跳转发（WVU）——把稀疏权信息前移到延迟供数路径，减少无效排队（借入≠X）。
W0184	SpiLiFormer	ICCV 2025	SNN、神经元与事件光流	1	侧抑制差分注意力（兴奋−抑制）作 token 级 mask + 反馈通路二次前传——可作注意力路径活动整形与「有损共同完成/跳过冗余阶段」算法先验（借入≠X）。
W0191	Scalable event-driven spatiotemporal feature 	arXiv 2025	SNN、神经元与事件光流	0	完整方法阅读和当前任务迁移未试。
W0198	EVA-Flow	Sensors 2025	SNN、神经元与事件光流	1	事件bin串行低延迟输入 + Spatiotemporal Motion Recurrent（金字塔warp+ConvGRU残差更新）——anytime/时间密光流与状态继承对照（借入≠X）。
W0205	Learning Normal Flow	ICCV 2025	SNN、神经元与事件光流	1	点式局部邻域法向流+不确定度过滤——局部可估分量与不可靠预测门控对照（借入≠X）。
W0212	3DS-ISC	arXiv 2025	SNN、神经元与事件光流	1	感存算一体 per-pixel Time-Surface 驻留（器件物理衰减代多比特时间戳 SRAM）——前端表示驻留对照分母（借入≠X）。
W0219	SAST	CVPR 2024	SNN、神经元与事件光流	0	完整 DSEC mask 训练、真实恢复与供数代价尚未做。
W0226	Spikformer	ICLR 2023	SNN、神经元与事件光流	1	尖峰自注意力（无 softmax）+尖峰 patch 分裂——稀疏二进制 Q/K 上的注意力聚合对照（借入≠X）。
W0233	EV-FlowNet	Robotics: Science and 	SNN、神经元与事件光流 || event	1	异步事件→同步图像通道（计数+最新戳）+自监督光度合同——事件光流输入表示与无真值训练底座（借入≠X）。
W0240	IMPULSE	IEEE Solid-State Circu	SNN、神经元与事件光流 || arXiv增量|all:pr	1	权与膜同宏融合+片内 SNN 指令集——有限 RF 下「权/膜谁共位」与事件稀疏跳写对照（借入≠X；联读 FlexSpIM）。
W0247	EvT	CVPR Workshops 2022	SNN、神经元与事件光流	0	完整论文题名与任务训练尚未补齐。
W0254	DVS + NullHop demonstration	ICONS 2021	SNN、神经元与事件光流	1	无全文不可继承
W0261	Lele frame-event tracking SoC	IEEE Journal of Solid-	SNN、神经元与事件光流	0	完整适配本任务 θg、非因果 T10、实际存储/供数与生产成本尚未全部完成。
W0268	Flexible event encoding	IEICE Electronics Expr	SNN、神经元与事件光流	0	完整适配本任务 θg、非因果 T10、实际存储/供数与生产成本尚未全部完成。
W0287	VideoFlow	ICCV 2023	SNN、神经元与事件光流	1	无全文不可继承
W0295	Samsung Butterfly NPU	ISSCC 2019	电路与芯片	0	蝶形互连和完整稀疏负载均衡迁移。
W0302	TinyVers	VLSI 2022；JSSC 2023 ||	电路与芯片 || circuit	0	休眠/唤醒轨迹和状态保持外围；eMRAM实现未做。 || -
W0311	LNPU	ISSCC 2019	电路与芯片	0	推理端借用尚未做；不计划复刻片上训练SoC。
W0318	SamurAI	VLSI 2020	电路与芯片	0	原论文完整流程及本网休眠状态映射。
W0325	Chih All-Digital SRAM CIM	ISSCC 2021	电路与芯片	0	可借外围精确加法与位宽方法；完整宏未做。
W0332	TCAS-I_2023_OF_tracking	IEEE TCAS-I 2023	snn_flow	0	全文
W0339	Quantized_SpikeDriven_Transformer	arXiv 2025	snn_flow	1	无全文不可继承
W0346	Parallel_Time_Batching	HPCA 2022	snn_flow	1	无全文不可继承
W0353	Motion-XOR_identity	project 2026	attention	0	完整打分/归一化/gated-K服务费用补测
W0360	Graham_SBNet_SSCN	multiple 2018	sparsity	0	-
W0367	SPARK_CSE	IEEE TODAES 2004	circuit	0	-
W0374	Tambe_ISSCC23_SparseTransformer	ISSCC 2023	attention	0	-
W0381	Guo_stacked_CIS_EVS	ISSCC 2023	event	0	-
W0388	patch_continuous_check_vs_one_permit	local_experiment 2026	sparsity	0	参考选择/缓存链/完整训练未实施，未冒写成失败
W0395	TermiNETor_DynConv_priors	待核	sparsity	0	venue核实
W0457	Context-aware Sparse Spatiotemporal Learning 	arXiv 2025	arXiv增量|all:spiking AND all:op	1	上下文感知阈控卷积/循环：按输入分布学像素级vth，Heaviside掩码抑冗余激活——事件稀疏时空学习与激活密度合同对照（借入≠X）。
W0464	TSkips: Efficiency Through Explicit Temporal 	arXiv 2024	arXiv增量|all:spiking AND all:op	1	显式时间延迟跨层捷径（前/后向TSkip，禁未来）+可学习α混合当前/延迟——SNN时间依赖传播与检查点旁证（借入≠X）。
W0471	Dynamic Event-based Optical Identification an	arXiv 2023	arXiv增量|all:spiking AND all:op	1	事件 OCC 识别 + 尖峰光流辅助动态跟踪——事件通信/身份前端与运动补偿旁证（借入≠X）。
W0478	From Bit-Position Sensitivity to Unequal Erro	arXiv 2026	arXiv增量|all:spiking AND all:tr	1	推理存储不等错误保护：按位敏感定Xsafe地板/模态档 + 三层UEP码(符号指数SECDED/高阶尾数SEC/LSB旁路) + cacheline类型标签 + 双电压分区SRAM——相对均匀SECDED的保护/能耗对照（借入≠X）。
W0485	MOSAIC: A Workload-Driven Simulation and Desi	arXiv 2026	arXiv增量|all:spiking AND all:tr	1	异构NPU工作负载DSE：精度/融合/DAG映射+分裂 + 七模块tile仿真(含LIF SFU) + 多种子扫+GA——异构核探索与同构脉动对照（借入≠X）。
W0492	Leveraging Non-Equilibrium ECRAM Dynamics for	arXiv 2026	arXiv增量|all:spiking AND all:tr	0	Short-term plasticity (STP) is fundamental to temporal information processing in biological neural systems but remains difficult to realize efficientl
W0499	Sparsity-Aware Streaming SNN Accelerator with	arXiv 2026	arXiv增量|all:product AND all:sp	1	流式SNN：预压缩非零权遍历 + 输入尖峰门控累加 + 按输出通道固定顺序流——时空稀疏与层间直连吞吐合同对照（借入≠X）。
W0506	Routing brain traffic through the von Neumann	arXiv 2021	arXiv增量|all:product AND all:sp	0	Generic simulation code for spiking neuronal networks spends the major part of time in the phase where spikes have arrived at a compute node and need 
W0513	MAGNUS: Generating Data Locality to Accelerat	arXiv 2025	arXiv增量|all:Gustavson AND all:	0	Sparse general matrix-matrix multiplication (SpGEMM) is a critical operation in many applications. Current multithreaded implementations are based on 
W0520	On the Geometry of Learned Representations in	arXiv 2026	arXiv增量|all:event-based AND al	0	Classical approaches to event-based egomotion estimation, including those adopted by the top-performing teams of the ELOPE challenge, rely on geometri
W0527	Event-Based De-Snowing for Autonomous Driving	arXiv 2025	arXiv增量|all:event-based AND al	0	Adverse weather conditions, particularly heavy snowfall, pose significant challenges to both human drivers and autonomous vehicles. Traditional image-
W0534	Perturbed State Space Feature Encoders for Op	arXiv 2025	arXiv增量|all:event-based AND al	0	With their motion-responsive nature, event-based cameras offer significant advantages over traditional cameras for optical flow estimation. While deep
W0541	Tessera: Secure, Near-Line-Rate Weight Stream	arXiv 2026	arXiv增量|all:conditional AND al	0	Deploying proprietary Deep Neural Networks (DNNs) on commodity edge devices demands hardware-backed Digital Rights Management (DRM) capable of withsta
W0548	Deep RC: A Scalable Data Engineering and Deep	arXiv 2025	arXiv增量|all:conditional AND al	0	Significant obstacles exist in scientific domains including genetics, climate modeling, and astronomy due to the management, preprocess, and training 
W0555	Dynamic Reliability Management in Neuromorphi	arXiv 2021	arXiv增量|all:conditional AND al	0	Neuromorphic computing systems uses non-volatile memory (NVM) to implement high-density and low-energy synaptic storage. Elevated voltages and current
W0562	Anchoring Instruction Outside Mask: Exact Ref	arXiv 2026	arXiv增量|all:sparse AND all:acc	0	Omnimodal generation is central to a wide range of content creation and editing applications. In-context conditioning is essential to this paradigm. I
W0569	SPADE: An Input-Adaptive Sparse Attention Eng	arXiv 2026	arXiv增量|all:sparse AND all:acc	0	Video diffusion transformers (vDiTs) generate high quality but pay quadratic self-attention cost, making inference prohibitive at video-token scales. 
W0576	DSTAR: Accelerating Diffusion Transformers vi	arXiv 2026	arXiv增量|all:sparse AND all:acc	0	Diffusion Transformers (DiTs) have been widely used in many tasks, including image synthesis, video generation, and content editing. However, their mu
W0583	Trustworthy MRI Reconstruction via Bayesian U	arXiv 2026	arXiv增量|all:sparse AND all:acc	0	We propose a novel Bayesian framework for joint image reconstruction and uncertainty quantification from compressed sensing magnetic resonance imaging
W0590	Geometric Prototype Learning in Quantum Hilbe	arXiv 2026	arXiv增量|all:lifting AND all:sc	0	Quantum probability provides a novel framework for formulating machine-learning (ML) problems in Hilbert space. We introduce a prototype-based learnin
W0597	Explicit and Effectively Symmetric Schemes fo	arXiv 2025	arXiv增量|all:lifting AND all:sc	0	Backpropagation through (neural) SDE solvers is traditionally approached in two ways: discretise-then-optimise, which offers accurate gradients but in
W0604	Obfuscation Based Privacy Preserving Represen	arXiv 2024	arXiv增量|all:lifting AND all:sc	0	Rapid growth in the popularity of AR/VR/MR applications and cloud-based visual localization systems has given rise to an increased focus on the privac
W0611	Beyond Edge Cuts: Activity-Weighted Multicast	arXiv 2026	arXiv增量|cat:cs.AR AND all:spik	0	Mapping spiking neural networks (SNNs) onto neuromorphic many-core platforms is often formulated with graph partitioning and pairwise placement costs.
W0618	Mega: A 22 nm Convolutional Spiking Neural Ne	arXiv 2026	arXiv增量|cat:cs.AR AND all:spik	1	卷积SNN加速：九簇核偏移并行事件ΔV + 九双口SRAM交错膜态(32ch/字) + dense spike map转地址 + 统一尖峰/态/权存储——相对AER与输出中心稠密窗的供数/并行对照（借入≠X）。
W0625	NeuroRing: Scaling Spiking Neural Networks vi	arXiv 2026	arXiv增量|cat:cs.AR AND all:spik	1	多FPGA双向环流式SNN：NPU八车道 + 突触表近邻排序左右环路由 + 同步令牌防死锁——可扩展尖峰仿真与环拓扑对照（借入≠X）。
W0632	Event-Driven Imaging in Turbid Media: A Confl	arXiv 2023	arXiv增量|cat:cs.CV AND all:spik	0	In this paper a new optical-computational method is introduced to unveil images of targets whose visibility is severely obscured by light scattering i
W0639	Energy-Efficient Supervised Learning with a B	arXiv 2025	arXiv增量|all:bit-serial AND all	0	Reducing energy consumption has become a pressing need for modern machine learning, which has achieved many of its most impressive results by scaling 
W0646	BRAMAC: Compute-in-BRAM Architectures for Mul	arXiv 2023	arXiv增量|all:bit-serial AND all	0	Deep neural network (DNN) inference using reduced integer precision has been shown to achieve significant improvements in memory utilization and compu
W0653	Dense Structural Compression of Transformers 	arXiv 2026	arXiv增量|all:structured AND all	0	Inference energy per token drives the cost and carbon footprint of deployed transformers. It is dominated by dense matrix products that incur fused mu
W0660	Exploring the Performance Frontier of Compact	arXiv 2026	arXiv增量|all:structured AND all	0	We present Swift-Image, a compact unified model for text-to-image generation, single-image editing, and multi-image editing. Our goal is to explore ho
W0667	When Do Fewer Visual Tokens Accelerate Multim	arXiv 2026	arXiv增量|all:structured AND all	0	Fewer visual tokens do not guarantee lower end-to-end latency. We evaluate break-even with a reproducible protocol that accounts for decision overhead
W0674	Combating Textual Noise and Redundancy: Entro	arXiv 2026	arXiv增量|all:structured AND all	0	Visual token pruning is a crucial strategy for accelerating VLMs by compressing redundant image patches, yet existing methods often fail to preserve c
W0681	Generalized On-Chip Communication	arXiv 2024	稀疏架构与C1/C2	0	完整控制/数据通道、burst保留与有限接收信用；当前GP切片不是原通信网络。
W0688	Cnvlutin	原表未核（常见引用为ISCA2016） 20	稀疏架构与C1/C2	0	输入选择、同步/负载均衡和片上流量强对照。
W0695	LeOPArd	ISCA 2022	稀疏架构与C1/C2	0	完整存活结果/索引FIFO、回压及共享多T消费者结束；与常量矩阵/CSD/word-MAC强控制同资源。
W0702	TLEE	IEEE Internet of Thing	稀疏架构与C1/C2	0	新增退出头/训练/完整AEE、输出恢复与真实停止依赖；置信度不是严格证书。
W0709	DeepShift	CVPR2021 Workshops（MAI		0	尚未训练迁移。默认指数≤0、floor与逐项移位不符合当前幅值约4.65及整和RNE；需明确共同码本、实际半步前向和同系数逆向，重新测AEE。单纯移位化不作为X。
W0718	Eyeriss	ISSCC 2016 / JSSC 2017		0	
W0726	ROM-LTE	CICC 2026		0	尚未尝试： 完整 ROM 编址、相位、时序及面积成本；不能把 ROM 宏数字迁给普通 foundry SRAM。静态 θW 的预计算也是基线，不是新的逐事件乘法机会。
W0733	A 38.5TOPS/W Point Cloud Neural Network Proce	CICC 2024		0	| **A 38.5TOPS/W Point Cloud Neural Network Processor with Virtual Pillar and Quadtree-based Workload Management for Real-Time Outdoor BEV Detection**
W0740	conditional-computing CNN	JSSC 2021 || JSSC 2021		0	- **An Energy-Efficient Deep Convolutional Neural Network Accelerator Featuring Conditional Computing and Low External Memory Access**，**JSSC 2021**，5
W0747	Winograd-Standard Fusion	IEEE Asian Solid-State		1	固定 F(2,3)，stride2 转普通卷积模式；离线变权、输入变换左右不同并行方式及 carry 预启动，输出变换共享中间项并提前部分计算，以融合前后处理降低存储。内核为混合域 CIM。
W0754	heterogeneous CNN/SNN super-resolution	A-SSCC 2023		0	一手机构元数据；dense output 混合网络相关，未取得正文，不能说已读其上采样/核分工。
W0761	TwinQuant	arXiv 2026 预印本	Low-rank / intermediate reside	1	两级低秩片上GEMM、中间在线再量化、寄存器输出及残差epilogue融合。
W0768	HG-PIPE: Vision Transformer Acceleration with	ICCAD 2024	September12 bounded literature	0	HLS kernels, auto-generation and full FPGA board flow not run; ViT attention/quantization is not Motion-XOR/strict dynamic BN.
W0775	BSViT: A Bit-Serial Vision Transformer Accele	TCAS-I 2024	September12 bounded literature	0	Original paper/bit-group quantization hardware not read or implemented. Not 2026 Burst Spiking ViT with same acronym.
