W0120	da4ml	arXiv 2025 || 2025 初稿、	剪枝、条件执行与编译 || circuit	0	精确 CMVM 图+普通 MSB 界+按位懒求值/完成后门控；实际源字/位加法/寄存器/扇出代价；不是只算总加法 || 同学生完整常矩阵编译+跨p流水；位域费用模型
W0127	CMM / Exponentially Faster Language Modelling	arXiv 2023	剪枝、条件执行与编译	0	完整训练和矩阵层替换；本地普通窄层之外真正的同费用优势
W0134	MatFormer	arXiv 2023	剪枝、条件执行与编译	1	嵌套弹性子网 + 少粒度训练换多部署点——作「宽度/计算弹性」对照；与 shared-Q 消融不同（借入≠X）。
W0141	DTR	ICLR 2021	剪枝、条件执行与编译	0	完整在线策略与排程；本地阈值消费者和源 RF 约束
W0148	Dyn-Bitpool (TCAS-I)	IEEE Transactions on C	剪枝、条件执行与编译	0	原文完整机制和与 DAC 版本差别；数字执行边界及独立实测
W0155	FlexAcc	ISCAS 2025	剪枝、条件执行与编译 || BN statistics / 	1	GPU-FPGA协同BN，统计与归一化分阶段；前向先累积sum/sumsq并保存输入，再完成归一化。
W0163	Neuron Merging	NeurIPS 2020	剪枝、条件执行与编译	0	原相似度分解/BN 处理和补偿；多阈值新学生、真实 FC2 稀疏控制与表规模
W0171	MFPSN	NeurIPS 2025	SNN、神经元与事件光流 || snn_flow	1	通道独立 PSN + 锯齿膨胀感受野 + PoT/移位无乘法动力学——与本地结构化 T10/lifting PSN 直接相关的神经元谱系强对照（借入并行/PoT≠X）。 || 无全文不可继承
W0179	Best of Both Worlds	arXiv 2023	SNN、神经元与事件光流	1	事件前端脉冲编码 + 后端 ANN 可训性的混合分工——光流任务架构对照；硬复位 LIF 设定明确（借入≠X）。
W0186	Spiking Patches	IROS 2026	SNN、神经元与事件光流	1	事件→token 的脉冲式时空分词（patch 电位/阈值/不应期）——前端表示层保留异步稀疏，可作事件光流输入表示对照（借入≠X）。
W0193	EventShiftFlow	ICRA neuromorphic fiel	SNN、神经元与事件光流	1	硬件友好的事件光流移位 datapath（确定性、低存储）——同任务域（光流）的非学习/轻量基线对照（借入≠X）。
W0200	E-RAFT	3DV 2021	SNN、神经元与事件光流 || event	1	事件体素双体积相关 + 前向扭曲暖启动——事件稠密光流迭代底座与时序状态继承对照（借入≠X）。
W0207	DFlow / Context-aware iteration policy	AAAI 2024	SNN、神经元与事件光流	1	上下文感知迭代策略网：按样本动态跳过光流更新步（瓶颈/边际收益）——迭代预算自适应与可控算力合同对照（借入≠X）。
W0214	SNE	DATE 2022	SNN、神经元与事件光流	1	显式事件驱动卷积：slice 并行 + 突触交叉开关 + 能量比例于活动事件——稀疏事件供数与状态驻留对照（借入≠X）。
W0221	TS-LIF	ICLR 2025	SNN、神经元与事件光流	0	完整双出口强控制、单出口变体及真实下游费用未训练/测量。
W0228	Spike-driven Transformer V2 / Meta-SpikeForme	ICLR 2024	SNN、神经元与事件光流	1	Meta-SpikeFormer：前两段Conv-SNN（SepConv token mixer）+后两段金字塔SDSA——可替换token mixer的尖峰元架构与芯片友好算子集对照（借入≠X）。
W0235	Neuromorphic Optical Flow and Real-time Imple	CVPR Workshops 2023	SNN、神经元与事件光流	1	尖峰 U-Net 式编解码 + voxel 输入估稀疏光流——神经形态事件光流前端对照（借入≠X）。
W0242	Zhang optical-flow processor	CICC 2026	SNN、神经元与事件光流	1	按通道贡献排序，计算部分通道后推测 MaxPool/ReLU 结果并跳过后续工作；按实际位宽、非零位图和指针压缩搬运；先计算基础层，再用相邻帧特征相似性选择网络深度。PE 同时支持脉冲累加及多周期 ANN 算术。这些机制须连同排序、恢复和深度选择成本理解。
W0249	Blachut/Kryjak HD event frames	SPA 2023	SNN、神经元与事件光流	0	完整原文和方法迁移未试。
W0256	Neuro-CIM	2022 IEEE Symposium on	SNN、神经元与事件光流 || circuit	0	完整适配本任务 θg、非因果 T10、实际存储/供数与生产成本尚未全部完成。 || -
W0263	ERAFT FPGA	2025 IEEE Internationa	SNN、神经元与事件光流 || snn_flow	1	无全文不可继承
W0270	Clock-free multilevel-event SNN	IEEE TCAS-I 2023	SNN、神经元与事件光流	1	无全文不可继承
W0289	MotionDeltaCNN	ICCV 2023	SNN、神经元与事件光流 || Motion alignme	1	对齐输入并以二维循环buffer维护差分状态和新露出边界。
W0297	Wang Asymptotic-Sparsity Transformer	ISSCC 2022	电路与芯片	0	完整预测、乱序、误预测成本及AEE评价。
W0304	Keller Per-Vector INT4	VLSI 2022；JSSC 2023	电路与芯片	1	无全文不可继承
W0313	Thinker	VLSI 2017；JSSC 2018	电路与芯片	0	没有完整移植，作为可配置执行底座参考。
W0320	CFMP / ConvFormer chip	ISSCC 2025 || ISSCC 20	电路与芯片	1	混合线性/稠密注意力+层融合KV/权复用+级联「注入冗余→mask剪中间→恢复密度」——剪枝/融合/暴露面压缩强底座（借入≠X）。
W0327	Si Twin-8T SRAM CIM	ISSCC 2019	电路与芯片	0	未迁移。
W0334	EDFLOW_ABMOF	IEEE TCSVT 2022	event	0	自适应切片曝光→token wake
W0341	FireFly-T	arXiv 2025	attention	1	无全文不可继承
W0348	SMAM	待核	attention	0	全文与venue
W0355	FlexHiNM-GP_Gyro	ICLR 2026	sparsity	0	完整FlexHiNM Hard Concrete渐进训练
W0362	SparseVideoGen	待核	attention	0	全文
W0369	ISSCC25_ConvFormer	ISSCC 2025	circuit	1	无全文不可继承
W0376	Tu_ISSCC22_BitlineTranspose_CIM	ISSCC 2022	circuit	1	无全文不可继承
W0383	Cha_ISCAS25_DVS_CIS_NPU	ISCAS 2025	event	0	-
W0390	NR4_cost_training_variant	local_experiment 2026	sparsity	0	-
W0397	HYTE_Buffets	待核	circuit	0	-
W0459	A VCSEL based Photonic Neuromorphic Processor	arXiv 2025	arXiv增量|all:spiking AND all:op	0	This work presents an optical neuromorphic imaging and processing cytometry system that integrates an excitable VCSEL-based time-delayed (TD) extreme 
W0466	Photonic Neuromorphic Accelerators for Event-	arXiv 2024	arXiv增量|all:spiking AND all:op	1	事件传感稀疏捕获 + 被动光学频谱切片（多滤波器并行模拟卷积核）预处理再交轻量数字头——模拟域特征抽取减可训参数对照（借入≠X）。
W0473	Noise-Resilient Detection of Neuronal Spikes 	arXiv 2026	arXiv增量|all:spiking AND all:tr	1	分岔工程NDR弱信号检测：近Hopf工作点把持续相干输入转为全有全无电压尖峰、抑制快随机起伏——相对纯数字滤波/同步检测的模拟事件前端旁路对照（借入≠X；传感前端）。
W0480	Intrinsically Stable Spiking Neural Networks:	arXiv 2026	arXiv增量|all:spiking AND all:tr	0	The performance of deep spiking neural networks (SNNs) often relies on batch normalization (BN). However, the advanced dynamic BN variants used in sta
W0487	PrimeSVT: An Automated Memory-aware Pruning F	arXiv 2026	arXiv增量|all:spiking AND all:tr	1	内存感知优先压缩：候选层集B分选型 + 自大到小顺序非均匀剪率 + 约束验收选模——自动化SViT结构化剪与手工均匀剪对照（借入≠X）。
W0494	Non-Monotonic Latency in Apple MPS Decoding: 	arXiv 2026	arXiv增量|all:spiking AND all:tr	0	Autoregressive inference is typically assumed to scale predictably with decoding length, with latency increasing smoothly as generated sequence length
W0501	Sigma-Delta Neural Network Conversion on Loih	arXiv 2025	arXiv增量|all:product AND all:sp	0	Neuromorphic computing aims to improve the efficiency of artificial neural networks by taking inspiration from biological neurons and leveraging tempo
W0508	Bayesian Linear Regression for Multivariate R	arXiv 2018	arXiv增量|all:product AND all:sp	0	We study frequentist properties of a Bayesian high-dimensional multivariate linear regression model with correlated responses. The predictors are sepa
W0515	RAMAN: A Re-configurable and Sparse tinyML Ac	arXiv 2023	arXiv增量|all:Gustavson AND all:	1	双稀疏 + 激活峰值重叠存储 + 可重构 NoC——边侧稀疏推理供数与存储周转对照（借入≠X）。
W0522	Event-based Motion & Appearance Fusion for 6D	arXiv 2026	arXiv增量|all:event-based AND al	0	Object pose tracking is a fundamental and essential task for robotics to perform tasks in the home and industrial settings. The most commonly used sen
W0529	Spatio-Temporal State Space Model For Efficie	arXiv 2025	arXiv增量|all:event-based AND al	1	用选择性SSM/Mamba直接吃事件体素提时空特征、避开4D相关金字塔——高效事件光流编码器对照（借入≠X）。
W0536	EVLoc: Event-based Visual Localization in LiD	arXiv 2025	arXiv增量|all:event-based AND al	0	Event cameras are bio-inspired sensors with some notable features, including high dynamic range and low latency, which makes them exceptionally suitab
W0543	Device-Conditioned Neural Architecture Search	arXiv 2026	arXiv增量|all:conditional AND al	0	The growing complexity of visuomotor policies poses significant challenges for deployment with heterogeneous robotic hardware constraints. However, mo
W0550	Leveraging Prior Mean Models for Faster Bayes	arXiv 2024	arXiv增量|all:conditional AND al	0	Tuning particle accelerators is a challenging and time-consuming task that can be automated and carried out efficiently using suitable optimization al
W0557	Always-On 674uW @ 4GOP/s Error Resilient Bina	arXiv 2020	arXiv增量|all:conditional AND al	0	Binary Neural Networks (BNNs) have been shown to be robust to random bit-level noise, making aggressive voltage scaling attractive as a power-saving t
W0564	Development of Different Algorithms for Drone	arXiv 2026	arXiv增量|all:sparse AND all:acc	0	Near-field antenna measurements underpin the characterization of electrically large apertures, yet the fidelity of the Near-Field to Far-Field (NF-FF)
W0571	Sol-Attn: Accelerating Video Generation Infer	arXiv 2026	arXiv增量|all:sparse AND all:acc	1	视频生成即时稀疏注意：分块流式阈值选块 + 代理分复用作跳过块零阶近似校正 + 嵌套在线softmax核——相对物化top-k/top-p路由图的系统对照（借入≠X）。
W0578	Geometry-Aware MCTS for Extremal Problems in 	arXiv 2026	arXiv增量|all:sparse AND all:acc	0	We study certain extremal problems in combinatorial geometry that ask about configurations of points in an $n \times n$ grid that satisfy strict, glob
W0585	Data-driven Koopman mode approximation: A neu	arXiv 2026	arXiv增量|all:lifting AND all:sc	0	This paper proposes a novel data-driven algorithm to approximate the dominant eigenfunctions (aka.~modes) of the Koopman operator of nonlinear dynamic
W0592	A Neural Tension Operator for Curve Subdivisi	arXiv 2026	arXiv增量|all:lifting AND all:sc	0	Interpolatory subdivision schemes generate smooth curves from piecewise-linear control polygons by repeatedly inserting new vertices. Classical scheme
W0599	Sheaf Graph Neural Networks via PAC-Bayes Spe	arXiv 2025	arXiv增量|all:lifting AND all:sc	0	Over-smoothing in Graph Neural Networks (GNNs) causes collapse in distinct node features, particularly on heterophilic graphs where adjacent nodes oft
W0606	Multimodal Reaching-Position Prediction for A	arXiv 2024	arXiv增量|all:lifting AND all:sc	0	This study aimed to develop daily living support robots for patients with hemiplegia and the elderly. To support the daily living activities using rob
W0613	A Time-Multiplexed Spiking Neural Network Acc	arXiv 2026	arXiv增量|cat:cs.AR AND all:spik	1	FPGA时分SNN：集中FSM协调层窗 + 1-bit尖峰广播∥本地权查找累加 + 无乘法泄漏LIF + 流水读出——相对全空间扇出互连的布线/时分对照（借入≠X）。
W0620	ReSCom: A Reconfigurable Spiking Neural Netwo	arXiv 2026	arXiv增量|cat:cs.AR AND all:spik	0	Spiking Neural Networks (SNNs) provide an attractive framework for energy-efficient inference due to their event-driven computation and biologically i
W0627	Focus Session: Hardware and Software Techniqu	arXiv 2026	arXiv增量|cat:cs.AR AND all:spik	1	MFM多层共设计：层次混合精度+结构剪枝 + 小到大级联自测升级 + 序列/分辨率/算子融合共优化——多模态基础模型加速流水对照（借入≠X）。
W0634	bitSMM: A bit-Serial Matrix Multiplication Ac	arXiv 2026	arXiv增量|all:bit-serial AND all	0	Neural-network (NN) inference is increasingly present on-board spacecraft to reduce downlink bandwidth and enable timely decision making. However, the
W0641	DSLR-CNN: Efficient CNN Acceleration using Di	arXiv 2025	arXiv增量|all:bit-serial AND all	0	Digit-serial arithmetic has emerged as a viable approach for designing hardware accelerators, reducing interconnections, area utilization, and power c
W0648	Bit-balance: Model-Hardware Co-design for Acc	arXiv 2023	arXiv增量|all:bit-serial AND all	0	Bit-serial architectures can handle Neural Networks (NNs) with different weight precisions, achieving higher resource efficiency compared with bit-par
W0655	Debias-SparseGPT: Bias-Aware Pruning for Larg	arXiv 2026	arXiv增量|all:structured AND all	0	Model compression techniques such as pruning and quantization facilitate the efficient deployment and acceleration of Large Language Models (LLMs). Ho
W0662	CoverPrune: Coverage-Driven Token Pruning for	arXiv 2026	arXiv增量|all:structured AND all	0	While 3D Vision-Language Models (3D VLMs) have demonstrated remarkable spatial reasoning capabilities, they suffer from massive visual token counts th
W0669	A Flexible Sparsity-Aware FPGA Accelerator wi	arXiv 2026	arXiv增量|all:structured AND all	1	FPGA稀疏CNN：列向核压缩(行内左移消零列) + 可变列宽PE映射 + V-Line分布式归约 + GA排序∥SIPR硬件感知剪枝/复活——非结构灵活与结构效率之间的桥接对照（借入≠X）。
W0676	Can Aggregate Invariants Accelerate Continuou	arXiv 2026	arXiv增量|all:structured AND all	0	Spectral filtering recently delivered substantial pruning for \emph{static} subgraph matching: Laplacian interlacing rejects candidates whose neighbor
W0683	Uni-STC	HPCA 2026	稀疏架构与C1/C2	0	完整两级bitmap、排序/任务队列、SDPU拼接与冲突仲裁；现有mode2 pre-request mask不是完整Uni-STC。
W0690	OpenEye	旧表未核	稀疏架构与C1/C2	0	先完成身份和scope核验，不可称已试/已否定。
W0697	SparseNN	DATE 2018	稀疏架构与C1/C2	0	原预测训练/筛选器/恢复和低秩rank选择；最新固定BN与结构学生是不同条件。
W0704	DMP-SNN	Nature Machine Intelli		0	未取得并迁入官方RTL；没有用其跨论文工艺归一化倍率代替本地性能。当前只把线性展开、不同操作数驻留和寄存器融合给四轴共同对照。
W0711	DuoGPT: Training-free Dual Sparsity through A	NeurIPS 2025；算法代码公开		0	
W0720	VSA	ISCAS 2021；arXiv 后上传		0	
W0728	非结构稀疏脉冲注意力/卷积阵列	CICC 2024		0	尚未尝试： 原作取数器、索引格式、bank 仲裁、累加宽度及全部模式。取得正文后先补强对照，不直接宣布新的三维阵列。
W0735	iMCU	CICC 2023		0	| **iMCU: A 102-µJ, 61-ms Digital In-Memory Computing-based Microcontroller Unit for Edge TinyML**，2023 | 官方节目 7-6；[作者开放稿](https://par.nsf.gov/servlet
W0742	HIRB sparse CNN	IEEE Symposium on VLSI		1	把稀疏坐标管理完整纳入芯片：octree 与部分距离跳过生成 HIRB；输入记录 end 指针，遍历目标与核索引；全通道共享核索引，经 LUT 取权，scatter 到目标累加。坐标管理和卷积复用同一可配置 PE 阵列。
W0749	Broad-Spectrum Compression Engine	IEEE Transactions on C		1	题名指向跨分布的高吞吐压缩引擎；本轮不采用二手摘要中的自适应参数/多 lane 细节作为已核原理。
W0756	Vecim	ISSCC 2024 30.6 pp.492	Source-resident vector MAC / i	1	向量RF邻近/内部MAC及MEM/CIM/ARITH分队列；源向量跨输出复用，累加器按实际需要写回。
W0763	On-FPGA tensor-compressed training	IEEE TCAD 作者标2025录用	Low-rank / intermediate reside	1	细粒度子收缩立即消费前级输出，O(r)中间缓冲并计物理BRAM浪费。
W0770	A 24.46TOPS/W and 3.04TOPS/mm2 BF16×1-bit CIM	CICC 2026	September12 bounded literature	0	Digest/circuit figures and code missing; BF16/binary silicon numbers cannot price signed24/f14 local digital implementation.
