W0158	Network Deconvolution	ICLR 2020	剪枝、条件执行与编译	0	原完整 whitening/去相关及替换 BN 的训练；稀疏 θg 变连续后新增算术和供数费用
W0167	QuaRot	NeurIPS 2024	剪枝、条件执行与编译	0	原完整旋转/量化过程；本地静态字典、真实源稀疏、非因果消费与动态 BN 分开比较
W0175	ASTER	arXiv 2025	SNN、神经元与事件光流	1	任务感知层跳过 + 置信度时步早退 + 按输入稀疏选通 WL 的 PIM 数据流——「动态减少注意力/时步工作量」完整先验，紧贴 F2/F4/F6（借入≠X）。
W0182	QKFormer	NeurIPS 2024	SNN、神经元与事件光流	0	保持稠密光流输出的完整任务训练未试。
W0189	A²OS²A	arXiv 2025 || CVPR 202	稀疏架构与C1/C2 || SNN、神经元与事件光流	0	先读原文完整score/value/linear服务，再用新训练AEE判断是否值得改变编码。 || 保持 H67 身份的适配或另模型训练未试。
W0196	BAT	AAAI 2026	SNN、神经元与事件光流	1	双向时间相关+空间自适应时序聚合——时密→空密运动线索打包对照（借入≠X）。
W0203	SENECA ANN vs SNN optical flow	Neural Networks 2025	SNN、神经元与事件光流	1	同核激活/尖峰稀疏合同：可训阈值+稀疏正则+同像素grouping降膜访存+depth-first跨核流水（借入≠X）。
W0210	SSER	SPIE Real-time Process	SNN、神经元与事件光流	1	异步per-pixel递归事件表示+自监督掩码重建+QAT GRU/MGU流水——前端表示/同址完成屏障与状态驻留对照（借入≠X）。
W0217	AT-LIF / Activity Pruning	NeurIPS 2025	SNN、神经元与事件光流	0	完整原 activity-pruning 日程与当前 flow 任务联合重训未复现。
W0224	SQKformer	Neurocomputing 2026	SNN、神经元与事件光流	0	完整任务训练、归一化与 MLP 成本未试。
W0231	MLF neuron / Feng et al.	IJCAI（旧笔记声称） 2022	SNN、神经元与事件光流	0	先消歧全文，完整适配未试。
W0238	SpikeSim	IEEE TCAD（本地记录） 2023	SNN、神经元与事件光流	0	全文身份及完整框架复现未补齐。
W0245	BMOF	ISCAS 2017	SNN、神经元与事件光流 || event	0	完整可比任务和表示迁移未试。 || -
W0252	SPARTA	ICCAD 2025	SNN、神经元与事件光流	0	完整原文方法和具体任务适配未试。
W0259	Park time-domain SNN processor	IEEE Transactions on C	SNN、神经元与事件光流	0	完整适配本任务 θg、非因果 T10、实际存储/供数与生产成本尚未全部完成。
W0266	Optical flow tracking FPGA	IEEE Transactions on C	SNN、神经元与事件光流	1	无全文不可继承
W0285	CRAFT	CVPR 2022	SNN、神经元与事件光流	1	用 Expanded Attention 做帧内语义平滑，再用多 mode Q/K 投影构造交叉帧相关体——相关体构造/注意力打包对照（借入≠X）。
W0292	Ultra-Flow	FPL 2022	SNN、神经元与事件光流	0	完整原文、任务边界及本地迁移未完成。
W0300	C-Transformer	ISSCC 2024	电路与芯片	1	无全文不可继承
W0307	CIS Action-Recognition SoC	TCAS-II 2021	电路与芯片	0	完整运动检测到分辨率/后级执行的闭环与光流误差。
W0316	Yue Set-Associate Zero-Skip CIM	ISSCC 2021	电路与芯片	0	可研究数字外围调度；完整CIM宏未迁移。
W0323	RACE-IT	ICCD 2025	电路与芯片	0	数字归一化实现可参考；完整模拟架构未做。
W0330	Eyeriss chip	ISSCC 2016；JSSC 2017	电路与芯片	1	无全文不可继承
W0337	Lele_fuse_frame_event_OF	ISCAS 2022	event	0	-
W0344	SPARTA	ICCAD 2025	attention	1	无全文不可继承
W0351	A3_approx_attention	待核	attention	0	venue
W0358	LoopTree	IEEE TCASAI 2024 || IE	稀疏架构与C1/C2 || Low-rank / inter	1	分块、逐张量保留/重取/重算的联合设计空间。
W0365	Pre-gated_MoE	ISCA 2024	sparsity	0	-
W0372	Chih_ISSCC21_DigiCIM	ISSCC 2021	circuit	0	-
W0379	Keller_VLSI22_INT4	Symp. on VLSI 2022	attention	0	-
W0386	support_code_zero_response_X	local_proposal 2026	circuit	0	若提出区别于块剪枝的新训练结构可重开审查
W0393	SVD_lowrank_PSN_gate	local_experiment 2026	circuit	0	-
W0455	Unbiased Gradient Estimation for Event Binnin	arXiv 2026	arXiv增量|all:spiking AND all:op	1	事件分箱用函数反传合成弱导数κ=l∗k，前向核不变、仅改反向——无偏事件分箱梯度与启发式代理对照（借入≠X）。
W0462	ST-FlowNet: An Efficient Spiking Neural Netwo	arXiv 2025	arXiv增量|all:spiking AND all:op	1	事件光流尖峰网：ConvGRU增强编解码 + ANN自监督再A2S/BISNN转尖峰——事件光流尖峰前端与训推合同对照（借入≠X）。
W0469	S-TLLR: STDP-inspired Temporal Local Learning	arXiv 2023	arXiv增量|all:spiking AND all:op	1	STDP启发时空局部三因子学习：丢弃eligibility递归→O(n)内存，兼用因果/非因果尖峰时序——在线可训SNN与时间局部梯度合同对照（借入≠X）。
W0476	Robust and Efficient Feature Extraction for S	arXiv 2026	arXiv增量|all:spiking AND all:tr	0	Implantable neural interfaces require low-power real-time signal processing to remain within strict thermal and bandwidth constraints, motivating ligh
W0483	Otters++: A Time-to-first-spike Based Energy 	arXiv 2026	arXiv增量|all:spiking AND all:tr	1	物理TTFS光尖峰Transformer：器件衰减当时间算子 + SNN前向/等价QNN反向STE + 设备方差感知——光电子共设计与数字TTFS对照（借入≠X）。
W0490	SymbolicLight V1: Spike-Gated Dual-Path Langu	arXiv 2026	arXiv增量|all:spiking AND all:tr	1	尖峰门控双路径LM：LIF二值门控衰减/FFN + 连续残差上流式窗注意力与context MLP——高编码器稀疏与纯SNN/纯稠密对照（借入≠X）。
W0497	Robust and Sparse Group Dynamic Causal Modeli	arXiv 2026	arXiv增量|all:product AND all:sp	0	Dynamic causal modeling (DCM) estimates directed effective connectivity, while parametric empirical Bayes (PEB) supports group inference using subject
W0504	Bayesian Sparse Gaussian Mixture Model in Hig	arXiv 2022	arXiv增量|all:product AND all:sp	0	We study the sparse high-dimensional Gaussian mixture model when the number of clusters is allowed to grow with the sample size. A minimax lower bound
W0511	SegFold: Accelerating Sparse GEMM with a Fine	arXiv 2026	arXiv增量|all:Gustavson AND all:	1	细粒度动态SpGEMM：SelectA行交∩ + SegmentBC即时重分 + IPM LUT映射 + 空间折叠——不规则稀疏下动态数据流与静态/Spada对照（借入≠X）。
W0518	FSpGEMM: An OpenCL-based HPC Framework for Ac	arXiv 2021	arXiv增量|all:Gustavson AND all:	0	General sparse matrix-matrix multiplication (SpGEMM) is an integral part of many scientific computing, high-performance computing (HPC), and graph ana
W0525	Deep Visual Odometry for Stereo Event Cameras	arXiv 2025	arXiv增量|all:event-based AND al	0	Event-based cameras are bio-inspired sensors with pixels that independently and asynchronously respond to brightness changes at microsecond resolution
W0532	Hierarchical Sparse Attention Framework for C	arXiv 2025	arXiv增量|all:event-based AND al	0	We present SparseAttnNet, a new hierarchical attention-driven framework for efficient image classification that adaptively selects and processes only 
W0539	Coevolution of self-replication and function 	arXiv 2026	arXiv增量|all:conditional AND al	0	While traditional evolutionary algorithms hard-code reproduction, self-replication can emerge spontaneously within digital ``primordial soups''. This 
W0546	Efficient and Distortion-less Spectrum Multip	arXiv 2025	arXiv增量|all:conditional AND al	0	Spectrum multiplexer enables simultaneous transmission of multiple narrow-band IoT signals through gateway devices, thereby enhancing overall spectrum
W0553	User-Conditioned Neural Control Policies for 	arXiv 2022	arXiv增量|all:conditional AND al	0	Recently, learning-based controllers have been shown to push mobile robotic systems to their limits and provide the robustness needed for many real-wo
W0560	Privacy-Preserving Inference in Machine Learn	arXiv 2019	arXiv增量|all:conditional AND al	0	This work presents Origami, which provides privacy-preserving inference for large deep neural network (DNN) models through a combination of enclave ex
W0567	LoSA: Near-Lossless Sparse Attention for Trai	arXiv 2026	arXiv增量|all:sparse AND all:acc	0	Video diffusion transformers are costly to sample: every denoising step applies self-attention over a long 3D token sequence, a quadratic cost that do
W0574	Opto-ViT-v2: Noise-Resilient On-Chip Fine-Tun	arXiv 2026	arXiv增量|all:sparse AND all:acc	1	光子近传感器ViT片上微调：冻结光权重W0+电子低秩因子链 + 仅缓存X·U + 五核前/反交错调度 + 梯度累积稀疏分类头 + 热串扰结构化噪声——光电子共训与稠密反传对照（借入≠X）。
W0581	SCENIC: Semantic-Conditioned Edge-Aware Neura	arXiv 2026	arXiv增量|all:sparse AND all:acc	1	边缘结构化指令生成：Instruct数据+紧凑Enc-Dec选型 + C-SFT三元组 + 剪枝/导出共评——压缩鲁棒与稠密精度对照（借入≠X）。
W0588	LiNO: Lifting based multiresolution neural op	arXiv 2026	arXiv增量|all:lifting AND all:sc	0	Recently, neural operators have shown promising outcomes for learning solution operators of differential equations directly from data. This framework 
W0595	Weisfeiler and Lehman Go Categorical	arXiv 2026	arXiv增量|all:lifting AND all:sc	0	While lifting map has significantly enhanced the expressivity of graph neural networks, extending this paradigm to hypergraphs remains fragmented. To 
W0602	Lift-and-Embed Learning Methods for Solving S	arXiv 2024	arXiv增量|all:lifting AND all:sc	0	Deep learning methods, which exploit auto-differentiation to compute derivatives without dispersion or dissipation errors, have recently emerged as a 
W0609	FlexSpIM: An Event-Based Digital Compute-In-M	arXiv 2026	arXiv增量|cat:cs.AR AND all:spik	1	事件数字CIM：可重构分辨率PC + 权/膜电位统一存储（WS∥OS）+ 层间混合驻留(HS)减重载 + 层优先调度保DVS低延迟——相对固定分辨率/仅WS的SNN-CIM对照（借入≠X）。
W0616	AIGOR: A Modular, Event-Driven Neuromorphic A	arXiv 2026	arXiv增量|cat:cs.AR AND all:spik	0	Spiking neural networks (SNNs) run today on a fragmented landscape of hardware: dedicated neuromorphic processors, application-specific FPGA accelerat
W0623	Heterogeneous SoC Integrating an Open-Source 	arXiv 2026	arXiv增量|cat:cs.AR AND all:spik	1	异构SoC挂开源RSNN：X-HEEP/ARM主机 + AER解码FSM供刺 + ReckOn共处理器(e-prop在线)——边缘神经形态集成与主机/加速器分界对照（借入≠X）。
W0630	Neuromorphic Optical Tracking and Imaging of 	arXiv 2025	arXiv增量|cat:cs.CV AND all:spik	1	散射介质下事件驱动跟踪+重建双模块SNN（OTM坐标+残差尖峰U-Net）——极端光学前端与稀疏尖峰推理对照（借入≠X）。
W0637	Segmented Exponent Alignment and Dynamic Word	arXiv 2025	arXiv增量|all:bit-serial AND all	0	With the rise of compute-in-memory (CIM) accelerators, floating-point multiply-and-accumulate (FP-MAC) operations have gained extensive attention for 
W0644	Design and Implementation of Hardware Acceler	arXiv 2024	arXiv增量|all:bit-serial AND all	0	Primary motivation for this work was the need to implement hardware accelerators for a newly proposed ANN structure called Auto Resonance Network (ARN
W0651	SWIS -- Shared Weight bIt Sparsity for Effici	arXiv 2021	arXiv增量|all:bit-serial AND all	0	Quantization is spearheading the increase in performance and efficiency of neural network computing systems making headway into commodity hardware. We
W0658	Macro-Operator Generation and Predicate Selec	arXiv 2026	arXiv增量|all:structured AND all	0	Creating symbolic operators by hand is one of the main bottlenecks in deploying Task and Motion Planning systems (TAMP). Recent works show that these 
W0665	HiSC: Hierarchical Spatial Clustering Token C	arXiv 2026	arXiv增量|all:structured AND all	0	3D vision-language models (3D VLMs) enable spatial reasoning over multi-view scenes but suffer from substantial token redundancy due to duplicated obs
W0672	SpeedyGS: Content-Aware 3D Gaussian Splatting	arXiv 2026	arXiv增量|all:structured AND all	0	Recent progress in compressing large-scale 3D Gaussian Splatting (3DGS) data has substantially reduced storage footprint, network transmission bandwid
W0679	HyMM	DATE 2025	稀疏架构与C1/C2	0	完整buffer模式切换、依赖转发和有限队列；给普通GP同样累加器再测混合数据流增量。
W0686	SparTen	MICRO 2019	稀疏架构与C1/C2	0	原求交、编排与负载均衡全方法，针对新训练W/源分布复核。
W0693	PQA	arXiv（正式会议未核） 2023	稀疏架构与C1/C2	0	完整PQ编码器、查表存储与消费者；先看真实θ/W/PSN结构。
W0700	Neurocube	ISCA 2016	稀疏架构与C1/C2	0	完整存储系统/互连/供数；只有项目工艺/封装改变才重评。
W0707	Precision Gating	ICLR2020		0	未迁入作者整套训练／硬件。当前原V整图及数字粗细测量已做，普通f6两学生825也通过；不能以必须恢复f14为前提排除它。当前low8布局不足以胜出，未否定全部预测精度机制。
W0714	SLAMP：Spiking Layer-Adaptive Magnitude-based 	arXiv 2026，3 月		0	
W0724	Channel Gating Neural Networks	NeurIPS 2019		0	原作者完整训练与条件分支硬件；当前先测试静态消费者phase/H8源生产删除。
W0731	SP-IMC	CICC 2024		0	尚未尝试： 全文的格式选择、列路由和端口细节；本地真实稀疏权重下的映射。外围方法保留，宏 PPA 不移植。
W0738	DualLearn	CICC 2026		0	| **DualLearn: A 4.686pJ/SOP-4.026pJ/FLOP SNN-ANN Neuromorphic Inference-Training Processor with Distributed and Memory-Adaptive Architecture**，2026 |
W0745	FP4/FP8 shift-add training processor	ESSCIRC 2023		1	训练 GEMM 用 shift-add MAC；可配置 PE 阵列减少片上访问；片上 convolution decomposition 用统一路由支持多核尺寸。未取得正文，不假定其 exponent、舍入或重配置时序。
W0752	SENNA	ESSERC 2025		0	已读一手机构摘要：电路交换混合信号 SNN，确定延迟的连接组织可借；完整非因果 T10 与数字存储不直接适配，本轮不以宏数字凑主表。
W0759	FLRC	EMNLP 2025	Low-rank allocation/progressiv	1	逐层秩分配并使用渐进低秩解码。
W0766	Shannonic: Efficient Entropy-Optimal Compress	MLSys 2026	September12 bounded literature	0	Optimal range partition, tANS tables/state transitions, full software/RTL not ported; evaluated primary inputs mostly INT8, not arbitrary I24/FP32.
W0773	VISTREAM: Improving Computation Efficiency of	CVPR 2025	September12 bounded literature	0	ST-BIF stateful implementation, checkpoint and full streaming tasks not run; energy code is estimation, not local silicon.
